playerId,snapshot_season,snapshot_round,givenName,surname,gamesPlayed,teamId,teamAbbr,teamName,teamNickname,matchesPlayed,timeOnGroundPercentage,behinds,bounces,centreBounceAttendances,centreClearances,clangers,contestDefLosses,contestDefLossPercentage,contestDefOneOnOnes,contestedMarks,contestedPossessionRate,contestedPossessions,contestOffOneOnOnes,contestOffWins,contestOffWinsPercentage,defHalfPressureActs,disposalEfficiency,disposals,dreamTeamPoints,effectiveDisposals,effectiveKicks,f50GroundBallGets,freesAgainst,freesFor,goalAccuracy,goalAssists,goals,groundBallGets,handballs,hitouts,hitoutsToAdvantage,hitoutToAdvantageRate,hitoutWinPercentage,inside50s,interceptMarks,intercepts,kickEfficiency,kickins,kickinsPlayon,kicks,kickToHandballRatio,marks,marksInside50,marksOnLead,metresGained,onePercenters,pressureActs,ranking,ratingPoints,rebound50s,ruckContests,scoreInvolvements,scoreLaunches,shotsAtGoal,spoils,stoppageClearances,tackles,tacklesInside50,totalClearances,totalPossessions,turnovers,uncontestedPossessions
CD_I1014599,2025,2,Caitlin,Gould,2,CD_T8098,KUW,Kuwarna,Crows,2,92.3,2,0,2,0,2,0,0,0,3,52.4,11,7,1,14.3,5,60,20,127,12,6,4,0,0,33.3,0,2,6,9,10,3,30,50,2,0,1,54.5,0,0,11,1.2,8,5,3,288,2,24,0,0,0,20,9,0,6,2,0,7,3,0,21,1,10
CD_I1014618,2025,2,Tiffany,King,2,CD_T9409,YAR,Yartapuulti,Power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1014624,2025,2,Indy,Tahau,2,CD_T9409,YAR,Yartapuulti,Power,2,85.9,0,0,0,0,5,1,25,4,2,52,13,0,0,0,10,65.4,26,95,17,11,0,1,2,0,0,0,9,8,0,0,0,0,3,0,13,61.1,2,2,18,2.3,6,0,0,385,7,14,0,0,6,0,1,0,0,6,0,2,0,0,25,7,12
CD_I1014628,2025,2,Taylah,Levy,2,CD_T7889,GWS,GWS GIANTS,GIANTS,1,56.5,0,0,0,0,5,0,0,0,0,27.3,3,0,0,0,6,70,10,40,7,4,0,3,1,0,0,0,2,3,0,0,0,0,4,0,1,57.1,0,0,7,2.3,3,0,1,203,0,12,0,0,0,0,1,0,0,0,0,3,2,0,11,5,8
CD_I1014662,2025,2,Kiera,Mueller,2,CD_T8098,KUW,Kuwarna,Crows,1,68.2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,7,85.7,7,30,6,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,80,1,1,5,2.5,2,0,0,119,3,10,0,0,2,0,2,0,0,3,0,2,0,0,5,2,5
CD_I1014663,2025,2,Zoe,Prowse,2,CD_T8098,KUW,Kuwarna,Crows,2,86.9,0,0,0,0,6,0,0,3,0,41.7,5,0,0,0,16,75,12,47,9,5,0,3,2,0,0,0,3,4,0,0,0,0,1,0,8,62.5,0,0,8,2,2,0,0,183,5,18,0,0,3,0,3,0,0,5,0,4,0,0,12,1,7
CD_I1014781,2025,2,Emelia,Yassir,2,CD_T8788,RICH,Richmond,Richmond,2,70.5,1,1,0,0,11,0,0,0,1,58.3,7,1,0,0,4,22.2,9,33,2,0,5,6,0,0,0,0,6,3,0,0,0,0,3,0,3,0,0,0,6,2,2,0,1,150,0,12,0,0,1,0,1,0,2,0,0,5,5,0,12,10,5
CD_I1014785,2025,2,Zali,Friswell,2,CD_T8467,GEEL,Geelong Cats,Cats,1,81.2,0,0,0,0,4,0,0,0,0,36.4,4,0,0,0,7,80,10,21,8,2,1,2,0,0,0,0,4,7,0,0,0,0,0,0,1,66.7,0,0,3,0.4,0,0,0,66,2,10,0,0,2,0,1,0,0,2,1,1,0,1,11,2,7
CD_I1014793,2025,2,Tahlia,Gillard,2,CD_T7386,NAR,Narrm,Demons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1014810,2025,2,Georgie,Prespakis,2,CD_T8467,GEEL,Geelong Cats,Cats,2,88.7,0,1,29,4,4,0,0,0,2,61.1,33,0,0,0,13,54.7,53,211,29,14,2,1,2,0,0,0,22,25,0,0,0,0,11,0,5,50,0,0,28,1.1,6,0,1,771,4,34,0,0,0,0,3,0,1,3,13,15,4,17,54,8,21
CD_I1014835,2025,2,Tyanna,Smith,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,77.2,1,0,23,5,7,0,0,0,0,58.7,27,0,0,0,24,55.6,45,186,25,12,1,2,2,0,0,0,19,14,0,0,0,0,6,0,6,38.7,0,0,31,2.2,4,0,0,738,0,47,0,0,5,0,6,0,2,0,8,14,0,13,46,11,19
CD_I1014841,2025,2,Ashleigh,Richards,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,83.6,1,0,0,1,5,0,0,0,0,50,12,1,0,0,10,54.5,22,115,12,6,2,2,2,25,0,1,10,9,0,0,0,0,8,0,1,46.2,0,0,13,1.4,5,1,0,371,4,20,0,0,0,0,7,0,4,3,1,10,2,2,24,6,12
CD_I1014869,2025,2,Jenna,Richardson,2,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1014873,2025,2,Tarni,Brown,2,CD_T8096,CARL,Carlton,Blues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1014882,2025,2,Laura,McClelland,2,CD_T8788,RICH,Richmond,Richmond,2,83.1,0,0,0,0,4,1,100,1,0,50,10,1,0,0,10,63.2,19,60,12,4,0,2,2,0,0,0,8,10,0,0,0,0,2,0,11,44.4,0,0,9,0.9,3,0,0,282,6,11,0,0,4,0,0,0,0,5,0,2,0,0,20,8,10
CD_I1014904,2025,2,Megan,Fitzsimon,2,CD_T7386,NAR,Narrm,Demons,2,91.9,0,0,8,3,4,0,0,0,0,41.9,13,2,0,0,19,73.3,30,155,22,12,3,3,3,50,0,1,10,14,0,0,0,0,5,0,2,75,0,0,16,1.1,1,0,0,406,2,36,0,0,0,0,7,0,2,1,2,19,3,5,31,5,18
CD_I1014917,2025,2,Lily-Rose,Williamson,2,CD_T8097,COLL,Collingwood,Magpies,1,69.3,2,0,1,0,1,0,0,0,0,62.5,5,1,0,0,3,55.6,9,41,5,0,1,1,1,0,0,0,4,6,0,0,0,0,0,0,1,0,0,0,3,0.5,0,0,0,91,2,15,0,0,0,0,2,0,2,0,0,5,3,0,8,1,3
CD_I1014962,2025,2,Ella,Friend,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,87,0,0,0,0,4,1,16.7,6,0,61.1,11,0,0,0,9,95.5,22,89,21,8,0,1,2,0,0,0,9,13,0,0,0,0,2,0,11,88.9,3,3,9,0.7,3,0,0,275,7,13,0,0,7,0,0,0,0,7,1,7,0,1,18,4,7
CD_I1014991,2025,2,Keeley,Skepper,2,CD_T8096,CARL,Carlton,Blues,2,62.3,0,0,0,0,4,0,0,0,0,35.7,5,0,0,0,9,50,12,55,6,4,0,2,0,0,0,0,3,3,0,0,0,0,3,0,2,44.4,0,0,9,3,4,0,1,254,1,17,0,0,0,0,0,0,0,0,0,4,0,0,14,5,9
CD_I1015012,2025,2,Ally,Morphett,2,CD_T9408,SYD,Sydney Swans,Swans,2,75.5,1,0,29,4,10,1,33.3,3,0,42.3,11,0,0,0,13,34.8,23,144,8,4,0,4,0,0,1,0,8,9,41,11,26.8,53.9,7,0,1,28.6,0,0,14,1.6,6,1,0,447,6,21,0,0,3,76,8,0,1,4,2,9,2,6,26,7,15
CD_I1015025,2025,2,Georgia,Gall,2,CD_T7386,NAR,Narrm,Demons,1,80.8,0,0,0,0,0,0,0,0,0,53.8,7,4,1,25,0,80,10,46,8,4,2,0,1,100,0,2,4,6,0,0,0,0,0,0,2,100,0,0,4,0.7,3,1,0,85,2,2,0,0,0,0,4,0,2,0,0,0,0,0,13,0,6
CD_I1015029,2025,2,Maeve,Chaplin,2,CD_T7386,NAR,Narrm,Demons,2,76.4,0,1,0,0,5,0,0,1,1,45.8,11,0,0,0,8,76.9,26,90,20,8,0,2,0,0,0,0,10,13,0,0,0,0,3,0,13,61.5,2,2,13,1,5,0,0,517,3,10,0,0,3,0,3,0,0,3,0,4,0,0,24,6,13
CD_I1015047,2025,2,Mimi,Hill,2,CD_T8096,CARL,Carlton,Blues,2,82.1,1,1,18,0,10,0,0,0,0,51,26,0,0,0,26,51,49,154,25,8,7,4,2,0,1,0,20,28,0,0,0,0,7,0,9,38.1,0,0,21,0.8,4,0,0,625,2,40,0,0,5,0,8,0,1,0,7,8,1,7,51,14,25
CD_I1015053,2025,2,Alana,Porter,2,CD_T8097,COLL,Collingwood,Magpies,2,62.9,0,0,0,0,3,0,0,0,0,60,9,0,0,0,2,46.2,13,60,6,1,3,1,0,100,0,1,8,10,0,0,0,0,1,0,5,33.3,0,0,3,0.3,0,0,0,69,1,17,0,0,0,0,1,0,1,0,0,7,2,0,15,3,6
CD_I1015060,2025,2,Nicola,Xenos,2,CD_T8796,EUR,Euro-Yroke,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1015068,2025,2,Charlie,Rowbottom,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,82.6,0,1,26,3,8,0,0,0,0,51.1,24,1,1,100,19,70.2,47,152,33,10,4,6,1,0,0,0,20,29,0,0,0,0,5,0,11,55.6,0,0,18,0.6,7,2,0,403,2,32,0,0,1,1,5,0,2,2,4,9,1,7,47,9,23
CD_I1015070,2025,2,Eliza,James,2,CD_T8097,COLL,Collingwood,Magpies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1015088,2025,2,Elizabeth,McNamara,2,CD_T7386,NAR,Narrm,Demons,2,88.8,0,0,3,0,6,0,0,0,0,35.1,13,1,0,0,8,50,38,157,19,11,1,1,3,0,0,0,11,14,0,0,0,0,8,0,7,45.8,0,0,24,1.7,3,0,0,732,2,26,0,0,3,0,8,0,0,2,0,12,6,0,37,11,24
CD_I1015091,2025,2,Sarah,Hartwig,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,86.1,0,3,0,0,4,0,0,0,0,50,7,0,0,0,7,69.2,13,64,9,4,0,1,3,0,1,0,4,7,0,0,0,0,3,0,0,66.7,0,0,6,0.9,4,0,2,201,2,17,0,0,0,0,3,0,0,0,1,5,0,1,14,4,7
CD_I1015094,2025,2,Alice,Burke,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,66.4,0,0,0,0,3,0,0,0,0,65,13,0,0,0,9,73.7,19,76,14,7,0,0,1,0,0,0,11,10,0,0,0,0,0,0,11,77.8,0,0,9,0.9,0,0,0,288,2,17,0,0,4,0,1,0,0,2,2,7,0,2,20,4,7
CD_I1015097,2025,2,Bella,Eddey,2,CD_T8466,NMFC,Kangaroos,Kangaroos,1,78.9,0,0,0,0,1,0,0,0,0,61.5,8,0,0,0,2,64.3,14,51,9,4,2,0,0,100,0,1,7,8,0,0,0,0,2,0,4,66.7,0,0,6,0.8,1,0,0,135,0,10,0,0,0,0,2,0,1,0,2,2,1,2,13,2,5
CD_I1015105,2025,2,Daisy,Walker,2,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1015124,2025,2,Ruby,Tripodi,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,68.8,0,0,20,0,8,0,0,0,0,37.1,13,0,0,0,9,69.4,36,149,25,13,2,1,2,0,1,0,12,15,0,0,0,0,8,0,5,61.9,0,0,21,1.4,7,1,1,528,0,23,0,0,2,0,8,0,0,0,3,9,1,3,35,5,22
CD_I1015137,2025,2,Isabelle,Pritchard,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,71.2,0,0,19,2,9,0,0,1,0,57.1,20,0,0,0,11,62.5,32,116,20,8,5,6,5,100,0,1,12,14,0,0,0,0,7,0,8,44.4,0,0,18,1.3,3,0,0,454,1,17,0,0,2,0,7,0,1,0,7,8,1,9,35,8,15
CD_I1015147,2025,2,Charlotte,Baskaran,2,CD_T8796,EUR,Euro-Yroke,St Kilda,2,76,0,3,0,0,9,0,0,0,0,39.3,11,1,0,0,14,57.1,28,117,16,8,2,2,5,0,0,0,6,12,0,0,0,0,1,0,2,50,0,0,16,1.3,6,0,0,300,3,23,0,0,3,0,2,0,0,3,5,7,1,5,28,5,17
CD_I1015152,2025,2,Montana,Ham,2,CD_T9408,SYD,Sydney Swans,Swans,2,73.1,4,1,19,0,11,0,0,1,3,46.7,21,1,1,100,6,58.7,46,208,27,13,4,3,3,22.2,2,2,15,17,0,0,0,0,9,0,6,44.8,0,0,29,1.7,15,7,5,761,0,21,0,0,4,1,13,0,9,0,4,8,1,4,45,12,24
CD_I1015163,2025,2,Kiera,Whiley,2,CD_T8796,EUR,Euro-Yroke,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1015174,2025,2,Ash,Van Loon,2,CD_T9408,SYD,Sydney Swans,Swans,2,83.1,0,0,0,0,6,0,0,3,2,77.3,17,0,0,0,12,31.8,22,102,7,3,0,1,5,0,0,0,10,9,0,0,0,0,1,0,16,23.1,0,0,13,1.4,5,0,0,234,5,15,0,0,3,0,1,0,0,5,0,7,0,0,22,8,5
CD_I1015175,2025,2,Tess,Craven,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,67.8,0,0,0,0,4,0,0,0,0,35.7,5,0,0,0,8,77.8,18,81,14,11,0,0,2,0,0,0,4,4,0,0,0,0,2,0,5,78.6,3,2,14,3.5,3,0,0,372,1,14,0,0,5,0,4,0,0,1,0,5,0,0,14,5,9
CD_I1015181,2025,2,Darcy,Moloney,2,CD_T9408,SYD,Sydney Swans,Swans,2,71.5,2,0,14,1,1,0,0,0,0,40,12,0,0,0,1,70,30,118,21,8,3,0,1,33.3,0,1,10,15,0,0,0,0,4,0,3,53.3,0,0,15,1,6,1,0,341,0,12,0,0,0,0,13,0,3,0,3,4,2,4,30,3,18
CD_I1015182,2025,2,Mia,Van Dyke,2,CD_T9406,ESS,Essendon,Bombers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1015189,2025,2,Keeley,Hardingham,2,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1015193,2025,2,Gabbi,Featherston,2,CD_T8467,GEEL,Geelong Cats,Cats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1015195,2025,2,Annie,Lee,2,CD_T8097,COLL,Collingwood,Magpies,2,60.4,0,0,0,1,0,0,0,0,0,27.3,3,0,0,0,8,83.3,12,67,10,6,0,0,2,0,0,0,1,4,0,0,0,0,1,0,5,75,0,0,8,2,3,0,0,110,2,11,0,0,5,0,1,0,0,2,0,6,0,1,11,3,8
CD_I1015201,2025,2,Analea,McKee,2,CD_T7387,WB,Western Bulldogs,Bulldogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016781,2025,2,Ella,Maurer,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,78.3,0,0,0,0,3,0,0,0,0,33.3,6,1,0,0,12,70.8,24,91,17,9,1,1,0,0,0,0,6,9,0,0,0,0,0,0,5,60,7,7,15,1.7,1,0,0,336,2,15,0,0,7,0,1,0,0,0,0,7,1,0,18,7,12
CD_I1016865,2025,2,Poppy,Kelly,2,CD_T8788,RICH,Richmond,Richmond,2,77.8,0,0,23,1,9,0,0,2,2,76.7,23,2,1,50,14,55.2,29,134,16,6,1,2,5,0,0,0,12,16,31,11,35.5,33.3,6,0,10,46.2,0,0,13,0.8,3,0,0,326,4,19,0,0,3,93,4,0,0,3,3,6,0,4,30,7,7
CD_I1016868,2025,2,Hannah,Stuart,2,CD_T8796,EUR,Euro-Yroke,St Kilda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016904,2025,2,Sarah,Wright,2,CD_T8466,NMFC,Kangaroos,Kangaroos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016938,2025,2,Ruby,Svarc,2,CD_T7887,BL,Brisbane Lions,Lions,2,68.7,0,0,0,0,2,0,0,0,0,50,9,0,0,0,4,56.3,16,87,9,5,2,0,4,100,1,2,5,8,0,0,0,0,1,0,1,62.5,0,0,8,1,1,0,0,165,2,22,0,0,0,0,7,0,2,1,1,7,4,1,18,5,9
CD_I1016956,2025,2,Vivien,Saad,2,CD_T7889,GWS,GWS GIANTS,GIANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1016971,2025,2,Ellie,Gavalas,2,CD_T7387,WB,Western Bulldogs,Bulldogs,2,66.2,2,0,0,0,2,0,0,0,1,47.6,10,0,0,0,7,63.6,22,114,14,9,4,0,1,33.3,0,1,7,6,0,0,0,0,2,0,4,56.3,0,0,16,2.7,3,0,0,342,0,20,0,0,1,0,5,0,3,0,0,9,4,0,21,3,11
CD_I1017023,2025,2,Rebecca,Miller,2,CD_T8788,RICH,Richmond,Richmond,2,78.2,1,0,0,0,5,1,100,1,1,61.5,8,2,1,50,2,46.7,15,74,7,4,1,3,1,66.7,0,2,5,4,0,0,0,0,2,0,5,36.4,2,2,11,2.8,4,1,2,365,3,7,0,0,5,1,4,0,3,1,0,4,1,0,13,7,5
CD_I1017025,2025,2,Gabby,Seymour,2,CD_T8788,RICH,Richmond,Richmond,2,92.1,0,0,0,0,9,0,0,1,0,42.9,6,0,0,0,14,72.2,18,81,13,9,0,2,1,0,0,0,4,5,0,0,0,0,1,0,12,69.2,1,1,13,2.6,7,0,0,302,4,19,0,0,11,0,0,0,0,2,0,4,0,0,14,4,8
CD_I1017029,2025,2,Grace,Campbell,2,CD_T8097,COLL,Collingwood,Magpies,2,74.3,0,1,0,0,5,0,0,0,0,50,9,1,0,0,6,47.1,17,93,8,6,2,2,2,50,0,1,7,4,0,0,0,0,4,0,3,46.2,0,0,13,3.3,4,1,1,274,1,21,0,0,0,0,4,0,2,1,0,8,3,0,18,8,9
CD_I1017286,2025,2,Emily,Pease,2,CD_T7889,GWS,GWS GIANTS,GIANTS,2,83.9,0,0,0,0,2,0,0,1,0,53.8,7,0,0,0,14,82.6,23,89,19,14,0,0,1,0,0,0,6,7,0,0,0,0,1,0,7,87.5,11,10,16,2.3,2,0,0,626,4,23,0,0,11,0,1,0,0,4,0,5,0,0,13,8,6
CD_I1017292,2025,2,Tarni,Evans,2,CD_T7889,GWS,GWS GIANTS,GIANTS,2,100,3,2,0,0,5,0,0,0,3,42.3,11,4,1,25,3,60,25,159,15,8,2,0,4,50,0,5,4,8,0,0,0,0,5,0,2,47.1,0,0,17,2.1,9,6,4,495,3,16,0,0,0,0,11,0,10,3,1,7,3,1,26,3,15
CD_I1017314,2025,2,Daisy,D'Arcy,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017322,2025,2,Wallis,Randell,2,CD_T8786,GCFC,Gold Coast SUNS,SUNS,2,70.2,0,0,0,0,4,0,0,2,0,40,4,0,0,0,14,63.6,11,50,7,2,0,2,0,0,0,0,3,6,0,0,0,0,1,0,6,40,5,1,5,0.8,3,0,0,128,5,15,0,0,1,0,1,0,0,5,1,5,0,1,10,3,6
CD_I1017328,2025,2,Lily,Tarlinton,2,CD_T8098,KUW,Kuwarna,Crows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017333,2025,2,Isabella,Lewis,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,83.1,0,0,1,0,8,0,0,0,0,28.6,8,0,0,0,10,56,25,94,14,8,2,3,2,0,0,0,5,9,0,0,0,0,3,0,0,50,0,0,16,1.8,5,1,2,536,1,19,0,0,1,0,2,0,2,0,1,5,2,1,28,9,20
CD_I1017342,2025,2,Sophie,McDonald,2,CD_T8787,WAA,Waalitj Marawar,Eagles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1017347,2025,2,Mim,Strom,2,CD_T7886,WAL,Walyalup,Dockers,2,85.4,1,0,34,0,4,0,0,5,4,74.2,23,4,2,50,19,51.5,33,194,17,5,2,0,2,0,0,0,11,17,34,8,23.5,31.8,1,0,9,31.3,0,0,16,0.9,5,0,0,204,3,38,0,0,3,107,4,0,2,2,5,15,1,5,31,7,8
CD_I1017514,2025,2,Liz,McGrath,2,CD_T8787,WAA,Waalitj Marawar,Eagles,2,74.5,0,0,21,0,6,0,0,1,0,66.7,12,2,1,50,17,55.6,18,129,10,7,0,3,4,0,0,0,2,6,52,19,36.5,61.2,2,0,8,58.3,0,0,12,2,2,0,0,212,6,22,0,0,2,85,3,0,0,3,3,7,0,3,18,4,6
CD_I1018403,2025,2,Eilish,Sheerin,2,CD_T8466,NMFC,Kangaroos,Kangaroos,2,59.8,0,0,0,0,4,0,0,0,0,50,12,0,0,0,5,75,28,91,21,13,1,0,0,0,0,0,12,10,0,0,0,0,3,0,16,72.2,0,0,18,1.8,3,0,0,480,4,8,0,0,4,0,6,0,0,3,0,2,0,0,24,7,12
CD_I1018405,2025,2,Jacqueline,Parry,2,CD_T8467,GEEL,Geelong Cats,Cats,2,76.9,0,0,0,0,2,0,0,0,2,41.2,7,5,2,40,3,58.8,17,93,10,9,2,2,1,66.7,1,2,4,5,2,0,0,18.2,3,0,1,75,0,0,12,2.4,6,2,0,264,3,12,0,0,0,11,6,0,3,3,1,5,3,1,17,2,10
CD_I1018874,2025,2,Niamh,Kelly,2,CD_T8098,KUW,Kuwarna,Crows,2,82.5,0,2,3,0,7,0,0,0,1,50,17,0,0,0,10,50,36,144,18,13,1,0,1,0,0,0,12,8,0,0,0,0,13,0,12,46.4,0,0,28,3.5,5,1,1,952,4,23,0,0,5,0,3,0,1,2,3,7,1,3,34,12,17
CD_I1018875,2025,2,Grace,Kelly,2,CD_T8098,KUW,Kuwarna,Crows,2,83.4,0,0,0,0,3,0,0,2,0,63.2,12,0,0,0,6,88.9,18,62,16,8,1,2,1,0,0,0,10,9,0,0,0,0,1,0,10,88.9,0,0,9,1,2,0,0,225,2,12,0,0,4,0,2,0,1,1,0,4,0,0,19,4,7
CD_I1018949,2025,2,Aine,Tighe,2,CD_T7886,WAL,Walyalup,Dockers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1018953,2025,2,Aileen,Gilroy,2,CD_T9407,HAW,Hawthorn,Hawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD_I1018955,2025,2,Kate,Surman,2,CD_T8467,GEEL,Geelong Cats,Cats,2,84.4,2,0,0,0,4,0,0,0,0,73.9,17,1,0,0,8,60,20,90,12,3,7,0,2,0,1,0,15,12,0,0,0,0,1,0,5,37.5,0,0,8,0.7,2,2,0,157,2,24,0,0,0,0,6,0,2,1,1,8,4,1,23,5,6
CD_I1018966,2025,2,Sinead,Goldrick,2,CD_T7386,NAR,Narrm,Demons,1,76.4,0,0,0,0,5,1,50,2,0,61.5,8,0,0,0,3,54.5,11,28,6,3,3,1,0,0,0,0,8,5,0,0,0,0,2,0,7,50,0,0,6,1.2,1,0,0,157,1,3,0,0,1,0,0,0,0,1,1,0,0,1,13,4,5
CD_I1019034,2025,2,Orla,O'Dwyer,2,CD_T7887,BL,Brisbane Lions,Lions,2,80,1,0,0,1,4,0,0,1,0,45.2,14,0,0,0,9,58.1,31,133,18,9,1,0,2,66.7,1,2,12,12,0,0,0,0,5,0,10,47.4,0,0,19,1.6,3,1,0,542,4,19,0,0,1,0,5,0,3,3,2,7,1,3,31,6,17
CD_I1019035,2025,2,Greta,Bodey,2,CD_T9407,HAW,Hawthorn,Hawks,2,90.7,2,0,0,0,4,0,0,0,1,64.3,9,1,0,0,3,25,16,60,4,1,5,2,0,20,1,1,8,8,0,0,0,0,0,0,2,12.5,0,0,8,1,2,1,0,177,0,13,0,0,1,0,6,0,5,0,1,3,1,1,14,6,5
