playerId,name,seasonAvg,games,cba,ki,tog,ppm,season,kicks,handballs,marks,tackles,hitouts,freeFor,freeAgainst,goals,behinds,seasonHigh,seasonLow,firstHalf,secondHalf,lastFive,lastThree,stateAvg,priorSeason,priorSeasonGames,mmRank,dateOfBirth
1021898,Tunisha Kikoak,22.5,11,3.08641975308642,0,54.4,0.517003676470588,2025,2.3,2,1,0.8,1.9,0.2,0.1,0.5,0.3,42,2,13.3333333333333,30.6666666666667,22.6,21.6666666666667,,,,,2005-05-12
1025550,Georgie Brisbane,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-12-13
1025861,Holly Ifould,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2005-09-02
1026166,Madeleine Scanlon,38.5,12,0,35.5932203389831,76.1,0.632391590013141,2025,6.4,3.3,1.9,2.3,0,0.5,0.8,0,0,65,14,38.2,33,40,40,,39.6,10,,2001-03-08
1026384,Indi Strom,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2004-10-08
1026444,Amy Mulholland,27.8,12,0,0,60.7,0.572487644151565,2025,2.7,2.4,1.1,2.8,0,0.3,0.3,0.2,0.2,45,12,33.2,25.8333333333333,22.2,24.3333333333333,,36.7,9,,1993-08-06
1029621,Megan Kauffman,50.4,13,19.7530864197531,0,65.6,0.960365853658537,2025,6.5,3.5,1.3,4.8,0,1.1,0.7,0.2,0.3,71,37,45.8,56.6666666666667,55,50.3333333333333,,59.4,10,,1997-03-21
1029623,Orlagh Lally,54.8,13,0,0,85.5,0.801169590643275,2025,9.6,3.2,2.1,3.2,0,0.6,0.9,0.4,0.2,88,34,53.6,59.8333333333333,53.2,40,,50.1,10,,2001-07-28
1031247,Joanne Cregg,19,6,0,0,66.8,0.355538922155689,2025,3.8,1.5,0.2,1,0,0,0,0,0,30,14,17.5,21.6666666666667,18.8,20,,37.4,8,,1993-07-01
1031322,Evie Parker,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-07-06
1031366,Holly Egan,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-07-01
1042277,Matilda Banfield,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2005-05-19
998030,Kiara Bowers,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,111.8,6,,1991-11-16
998040,Hayley Miller,69,10,32.7160493827161,0,72.9,1.18312757201646,2025,11.3,3.4,2.3,4.3,0.1,1.7,0.2,0.4,0.6,109,25,80.6,65.3333333333333,57.4,47,,60.9,10,,1996-02-03
1005663,Erica Fowler,23,7,0,0,70.1,0.410128388017118,2025,2.7,1.9,1.4,2,0.4,0.1,0.7,0,0.4,33,12,18.5,29,25.8,29,92.9,32.2,9,,1992-07-08
1007001,Kate Darby,55.2,11,68.0232558139535,0,65.5,1.05343511450382,2025,5.6,1.9,1.5,4.1,13,1,0.4,0.1,0,78,32,49.2,60.1666666666667,59.4,47.3333333333333,0,48.8,12,,1990-11-18
1007028,Shelley Scott,36.2,10,0,0,81.3,0.556580565805658,2025,4.7,2.3,2.2,1.5,0.1,0.5,0.5,0.9,0.4,68,16,36.6,35.8,35.8,35,0,39.6,7,,1988-03-16
1007155,Meghan McDonald,22.5,11,0,1.44927536231884,72.6,0.387396694214876,2025,2.6,4.3,1.3,0.7,0,0.1,0.3,0,0,50,6,18,26.1666666666667,24.8,16.6666666666667,0,40.3,13,,1991-06-29
1007342,Chloe Scheer,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,0,39.1,12,,1999-10-07
1009860,Rebecca Webster,71.5,11,23.2558139534884,4.34782608695652,89.7,0.996376811594203,2025,12.3,7.7,2.4,3.5,0,0.5,0.7,0,0.1,89,50,71.4,71.6666666666667,68.4,63,0,63.2,10,,2000-10-22
1009863,Nina Morrison,90,11,78.4883720930232,0,83.1,1.35379061371841,2025,11.5,9.3,2.5,7.1,0,1.4,1.1,0.5,0.3,115,52,95.6,85.3333333333333,85.4,96.6666666666667,0,84.5,13,,2000-12-13
1009906,Mikayla Bowen,73.1,11,0,0,92.5,0.987837837837838,2025,7.8,8.3,2.5,6.2,0,1.1,1.2,0.5,0.7,98,46,78.2,68.8333333333333,68.4,73.3333333333333,0,57.3,13,,2001-04-17
1012560,Chantel Emonson,54.7,11,0,82.6086956521739,92.2,0.741594360086768,2025,10.4,2.8,1.9,3,0,0.7,0.2,0,0.1,85,32,48,60.3333333333333,64,64.3333333333333,,61.2,13,,1993-05-08
1012640,Julia Crockett-Grills,60.5,10,11.046511627907,0,71.7,1.0547419804742,2025,10.3,3.6,3.2,3.1,0,0.9,0.6,0.2,0.1,83,0,58.4,62.6,62.6,53.3333333333333,0,53.5,12,,1994-10-28
1013933,Georgie Rankin,28,8,0,1.44927536231884,71.8,0.487465181058496,2025,1.9,4.1,0.8,3.1,0,0.5,0.6,0.1,0,43,13,24.6666666666667,30,30,35.6666666666667,0,33.1,12,,1998-01-28
1014785,Zali Friswell,52.7,11,0,0,78.6,0.838104325699746,2025,4.6,7.5,2.5,3.7,0,0.6,0.1,0.2,0,87,21,62.2,44.8333333333333,39.4,40.3333333333333,0,44.4,12,,2003-12-30
1014810,Georgie Prespakis,73.2,9,75,0,84.2,1.08669833729216,2025,10.1,10.1,0.7,5.7,0,1.1,1.7,0.2,0.6,96,39,68.3333333333333,75.6666666666667,76.8,87.6666666666667,0,96.2,13,,2003-03-13
1015193,Gabbi Featherston,31.9,8,19.1860465116279,0,44.5,0.896067415730337,2025,3.5,3.5,1.3,2,4.1,0.5,0.8,0,0.3,51,6,41,16.6666666666667,26.6,16.6666666666667,0,16,4,,2003-11-12
1018405,Jacqueline Parry,58.5,11,0,0,94.1,0.777098831030818,2025,6.5,3.5,3.5,3.2,1,1.3,0.2,1.1,0.5,76,33,55.4,61,63.6,58.6666666666667,0,58.7,13,,1996-07-12
1018955,Kate Surman,46.3,9,0,0,74.1,0.781039136302294,2025,5,4,1.7,4.1,0,1.2,0.6,0.3,0.3,75,15,36.2,59,50.2,64.6666666666667,0,47.9,13,,1991-10-28
1021454,Caitlin Thorne,29.6,5,8.13953488372093,0,58.6,0.631399317406143,2025,4.6,3,1.6,2.2,0,0.8,1.6,0,0.2,43,21,27,30.25,29.6,26,0,,,,2003-08-29
1021927,Bryde O'Rourke,9,1,0,0,20.3,0.554187192118227,2025,1,1,0,1,0,0,0,0,0,9,9,,9,9,9,0,,,,2005-11-28
1021933,Alexis Gregor,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-04-07
1022127,Claudia Gunjaca,37,11,0,0,80.2,0.576683291770574,2025,5.4,2.4,2,3,0,0.6,0.8,0,0,53,12,47.4,28.3333333333333,28.8,28,0,45,13,,1997-08-25
1022689,Bella K. Smith,28.6,5,21.5116279069767,0,51.1,0.699608610567515,2025,2.4,5.2,0,3.2,0,0.6,0.8,0,0,38,14,,28.6,28.6,30.3333333333333,0,25,1,,2003-10-05
1024296,Rachel Kearns,40.1,9,0,1.44927536231884,75.8,0.661279683377309,2025,7.8,2.7,1.6,1.6,0,1.2,0.4,0.1,0,72,3,29.25,48.8,48.8,48.3333333333333,0,31.7,11,,1997-06-15
1025613,Sienna Tallariti,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-07-10
1026012,Melissa Bragg,26.5,6,12.7906976744186,0,37.5,0.883333333333333,2025,2,1.8,0.7,2.7,4.7,1,0.5,0,0,42,13,,26.5,29.2,29,0,15.3,7,,1994-12-17
1026053,Emma Kilpatrick,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-07-03
1026947,Chantal Mason,4,1,0,0,41.5,0.120481927710843,2025,0,0,0,1,0,0,0,0,0,4,4,,4,4,4,0,,,,2005-05-28
1033161,Anna-Rose Kennedy,30.8,11,0,8.69565217391304,95,0.405263157894737,2025,6.8,1.7,1.6,0.9,0,0.3,0.6,0,0,70,5,20.4,39.5,44.4,58,,5,1,,2000-11-16
1033166,Aishling Moloney,67.8,11,0,0,91.9,0.922198041349293,2025,9.5,4.7,2.9,2.8,0.5,0.6,1.2,1.9,1,115,26,64.2,70.8333333333333,75.2,73.6666666666667,0,47.5,13,,1998-01-28
1036082,Kate Kenny,25.7,7,0,0,72.9,0.440672153635117,2025,3.4,3.4,0.9,1.1,0,0.3,0.3,0.3,0.3,39,11,27.4,21.5,24.2,23.6666666666667,0,,,,2001-11-09
1036297,Piper Dunlop,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2003-09-26
1042260,Caitlin Tipping,,,,,,,2025,,,,,,,,,,,,,,,,5,,,,2000-11-16
997709,Amy McDonald,72.6,7,46.5116279069768,0,72.8,1.24656593406593,2025,9.9,9.6,1,5,0,0.6,0,0,0.3,111,40,80.8,52,61.4,55.3333333333333,0,90.5,13,,1998-02-07
1001688,Pepa Randall,42.2,11,0,20.5882352941176,98.1,0.537716615698267,2025,5.5,3.4,1.9,3.2,1,1,0.5,0,0,63,22,42,42.3333333333333,42.2,38,,36.1,10,,1996-04-01
1005453,Rebecca Beeson,91.4,11,81.6568047337278,0,80.9,1.41223733003708,2025,12.8,9.7,2.4,7.2,0,1.5,1.7,0.2,0.2,132,50,89.4,93,94.2,93,,70.2,9,,1997-02-20
1007151,Aliesha Newman,22.2,5,0,0,51.8,0.535714285714286,2025,3.4,1,0.8,1.2,0,0.4,0,0.4,0,36,4,33,15,22.2,15,,27.7,10,,1995-09-16
1009799,Alyce Parker,93,11,88.1656804733728,0,90.2,1.28880266075388,2025,14.5,10.1,2.7,5.7,0,1.3,1.3,0.1,0.1,124,63,89.2,96.1666666666667,99.8,103,,96.4,7,,2000-08-15
1009801,Haneen Zreika,51,10,0,0,78,0.817307692307692,2025,4.3,7.4,1.1,4.9,0,0.8,0.4,0.1,0.2,68,29,46.8,55.2,55.2,62.3333333333333,,68.8,9,,1999-04-15
1009822,Georgia Garnett,49,11,0,0,75.9,0.806982872200264,2025,6.4,4.5,3.4,2,0,0.5,0.3,0.5,0.4,80,24,50.4,47.8333333333333,41.4,34.6666666666667,,45.8,9,,2001-09-05
1009875,Eleanor Brown,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,,2000-01-21
1012549,Chloe Dalton,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,46.6,10,,1993-07-11
1014628,Taylah Levy,36,13,6.41711229946524,0,53.7,0.837988826815642,2025,4.2,3.5,1.7,2.6,0,0.4,0.6,0.4,0.1,71,17,29,44.4,35,33.6666666666667,,35,3,,2001-03-31
1015105,Daisy Walker,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,31.4,5,,2002-06-04
1016956,Vivien Saad,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,48.1,8,,1992-06-23
1017286,Emily Pease,49.8,11,0,54.4117647058824,87,0.71551724137931,2025,6.8,4.6,1.6,4.2,0.1,0.3,0.6,0,0,80,14,47.2,52,52.6,64.6666666666667,,49.5,8,,2002-06-11
1017292,Tarni Evans,49.5,10,0,8.82352941176471,86.6,0.714491916859122,2025,7,2.5,2.8,2.6,0,0.5,0.6,0.9,0.6,75,19,56.2,42.8,42.8,46.6666666666667,,65.6,10,,2002-02-01
1019848,Meghan Gaffney,24.4,10,0,0,55.3,0.551537070524412,2025,2.8,3.9,0.8,1.7,0,0.6,0.6,0,0.2,44,7,20.25,27.1666666666667,28,22.6666666666667,,0,0,,2003-04-02
1019849,Claire Ransom,25.5,10,7.10059171597633,0,69.3,0.45995670995671,2025,2.3,4.1,0.7,2.1,0,0.7,0.3,0,0.1,44,15,23.6,27.4,27.4,22.3333333333333,,0,0,,2004-02-21
1021436,Mikayla Pauga,41,9,15.3846153846154,0,71.5,0.716783216783217,2025,3.2,6.3,0.9,4.1,0,0.7,0.7,0.1,0.2,66,4,32,48.2,48.2,49.6666666666667,,24.8,8,,2003-04-10
1021827,Indigo Linde,39,1,0.591715976331361,0,51.1,0.954011741682974,2025,4,3,3,3,0,0,0,0,0,39,39,,39,39,39,,,,,2005-03-21
1021894,Madison Brazendale,48.1,11,0,0,80.4,0.747823383084577,2025,6.5,5.1,2.1,3.1,0,0.5,0.5,0.2,0,69,27,40.8,54.1666666666667,51.8,46.6666666666667,,32.3,3,,2003-01-24
1022358,Zarlie Goldsworthy,77.3,11,91.1242603550296,0,98.7,0.978976697061803,2025,8.6,6.1,1.7,6.7,0,1.3,0.7,1.2,0.9,117,55,79.4,75.5,71.2,73,,90.7,10,,2004-11-18
1022723,Brodee Mowbray,34.1,8,0,0,80.5,0.529503105590062,2025,2.9,4.4,1.3,3.4,0,0.4,1.6,0.6,0.3,48,10,21.5,38.3333333333333,36.4,29.3333333333333,,32.1,8,,2002-09-02
1022736,Jessica Doyle,21.5,8,5.91715976331361,0,52.8,0.508996212121212,2025,2.3,3.1,0.9,1.4,0.8,1,0.8,0.1,0.1,39,6,26,17,17,20.3333333333333,,25.3,10,,2003-09-15
1023433,Sara Howley,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-01-29
1024584,Fleur Davies,24.5,6,13.0177514792899,0,28.9,1.05968858131488,2025,2,3.5,0.2,1.3,8.5,1.3,1.5,0,0.3,43,11,22,25,25,30.6666666666667,,39.9,9,,2004-05-06
1025924,Grace Martin,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-09-01
1026320,Kaitlyn Srhoj,56.6,8,13.0177514792899,0,72.7,0.973177441540578,2025,6.8,7.6,2.3,4,0,1.8,1.3,0,0.4,76,21,65.8,41.3333333333333,51.8,41.3333333333333,,,,,2005-07-10
1029617,Cambridge McCormick,48,5,0,0,68.2,0.879765395894428,2025,5,5.6,2,4,0.4,1,0.6,0,0.2,73,7,37.3333333333333,64,48,45,,26.6,8,,1998-11-29
1036083,Eilish O'Dowd,72,11,79.8816568047337,0,77.5,1.16129032258065,2025,4.9,10.4,2.5,3.5,16.1,0.7,1.4,0.4,0.1,96,60,68.8,74.6666666666667,76.6,86.3333333333333,,,,,1998-03-25
1042797,Grace Kos,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2001-08-22
997725,Isabel Huntington,48.3,9,0.591715976331361,0,78,0.774038461538462,2025,6,5.2,4.7,1.7,0.1,0.1,0.3,0,0,95,31,57.75,40.8,40.8,46.6666666666667,,31.3,8,,1999-02-25
997733,Katherine Smith,47.1,11,0,8.82352941176471,97.4,0.604466119096509,2025,7.2,3,2.9,3.2,0.5,0.5,1,0,0,70,26,41.2,52,52.6,50.6666666666667,,30.3,10,,1998-09-28
998029,Alicia Eva,57.2,11,0,0,81.5,0.877300613496933,2025,7.4,2.7,1.6,5.3,0,0.7,0.5,0.6,0.5,87,31,58.4,56.1666666666667,57.8,60.3333333333333,,65.1,9,,1991-04-02
1005863,Lauren Pearce,52,4,25.8064516129032,0,67.3,0.965824665676077,2025,2.8,7.8,0.3,1.3,22.8,0.5,0.3,0,0,72,37,72,45.3333333333333,52,45.3333333333333,60,63.6,11,,1993-01-12
1007011,Sarah Lampard,39.6,11,25.1612903225806,21.5686274509804,79.4,0.623425692695214,2025,7.3,3.9,1.4,1.8,0,0.2,0.7,0.1,0.1,70,14,41,38.5,36.4,38.6666666666667,88,48.3,7,,1997-07-07
1009764,Eden Zanker,48.3,8,0.645161290322581,0,87.3,0.691580756013746,2025,6.1,3,3.1,2.5,2.3,0.5,1,0.8,0.3,61,28,49.75,46.75,48.4,42,89,64.8,12,,1999-11-11
1009853,Tyla Hanks,72.7,11,81.9354838709677,0,79.5,1.14308176100629,2025,11.2,7.2,1.5,5.3,0,1.4,1.3,0.3,0.2,96,46,61,82.5,83.2,76.6666666666667,0,77.1,12,,2000-02-15
1009854,Denby Taylor,35.6,7,0,0,77.8,0.571979434447301,2025,6.6,2,1,2.6,0,0.7,0.7,0,0,66,27,32,37,37,27.3333333333333,0,,,,2000-02-16
1009861,Olivia Purcell,71.3,4,28.3870967741936,0,76.3,1.16808650065531,2025,9,12,2,3.3,0,2,0.8,0.3,0,88,54,,71.25,71.25,73,0,75.7,12,,2000-09-05
1009980,Kate Hore,85.4,10,59.3548387096774,0,86.9,1.22842347525892,2025,11.2,7.3,3,6.1,0,2,1.1,0.8,0.3,105,57,79,91.8,91.8,97.3333333333333,0,84.5,12,,1995-03-25
1010236,Gabrielle Colvin,33.4,7,0,0,77.5,0.538709677419355,2025,4.3,2.7,1.9,2.9,0,0.7,0.9,0,0,71,8,35.2,29,37.8,43,37,25.5,2,,1991-03-01
1012713,Shelley Heath,54,11,29.0322580645161,3.92156862745098,80.7,0.836431226765799,2025,5.5,5.3,1.5,5.9,0,1.2,0.8,0,0.1,82,27,50.4,57,56,66,40,51.8,12,,2000-06-06
1014367,Alyssa Bannan,49.7,11,0,0,93.9,0.66160809371672,2025,5.9,3.9,2.1,3,0,0.7,0.7,1.1,0.8,80,24,39.8,58,59.8,69.6666666666667,64,38.7,12,,2002-04-13
1014793,Tahlia Gillard,35.1,11,3.2258064516129,7.84313725490196,93.8,0.467750533049041,2025,5,3.3,2.1,2.3,0.7,0.5,1,0,0,66,17,41.2,30,32.6,38.6666666666667,45,42.6,12,,2003-12-12
1014904,Megan Fitzsimon,61.2,11,18.7096774193548,1.96078431372549,78.6,0.973282442748092,2025,8.4,5.3,1.4,5.3,0,1.1,0.8,0.3,0.1,77,34,55.4,66,64.2,72,105.8,45.4,8,,2002-08-10
1015025,Georgia Gall,41.4,9,0,0,76.7,0.67470664928292,2025,3.4,4.1,2.6,2.7,0.3,0.4,0.1,0.7,0.1,70,28,28.3333333333333,48,46.4,47.3333333333333,68.9,20.5,2,,2004-07-30
1015029,Maeve Chaplin,52.5,11,0,54.9019607843137,81.8,0.802261613691932,2025,9.1,4.5,2.6,2.8,0,0.5,1.2,0,0,75,35,56.6,49,44.6,49.6666666666667,74,32.3,9,,2002-08-22
1015088,Elizabeth McNamara,92,10,2.58064516129032,0,83,1.3855421686747,2025,14.8,7.4,3.6,5.5,0,1.5,0.7,0.1,0,123,59,90.2,93.8,93.8,93.3333333333333,128,64,12,,2002-04-19
1018966,Sinead Goldrick,68.1,10,15.4838709677419,0,84.7,1.00501770956316,2025,10.2,6.2,2.1,4.7,0,1.2,1.1,0.3,0.3,104,49,74.6,61.6,61.6,52,0,48.9,12,,1990-05-02
1019713,Georgia Campbell,47.5,10,34.8387096774194,0,71.1,0.835091420534459,2025,2.5,4.9,1.3,3.1,12.9,0.7,0.5,0.3,0,82,13,47.5,47.5,50,43,70,38.7,9,,2003-09-01
1019806,Jemma Rigoni,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,30,,,,2004-06-04
1021828,Alyssia Pisano,29.3,8,0,0,65.8,0.55661094224924,2025,3.8,2.3,1.5,1.9,0,0,0.4,0.4,0.4,50,12,24.75,33.75,36.4,29.6666666666667,40,,,,2005-07-01
1021845,Jacinta Hose,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,2005-09-05
1024636,Lily Johnson,34.4,5,0,0,60.6,0.70957095709571,2025,4.8,3.4,1.8,2,0,0.4,0.2,0,0,55,19,55,29.25,34.4,31.3333333333333,0,28.5,2,,2004-04-13
1025617,Maggie Mahony,,,,,,,2025,,,,,,,,,,,,,,,,69,,,,2006-10-19
1025819,Laela Ebert,,,,,,,2025,,,,,,,,,,,,,,,,,,,,2006-04-17
1026372,Molly O'Hehir,,,,,,,2025,,,,,,,,,,,,,,,,83,,,,2006-05-24
1029625,Blaithin Mackin,50.7,7,2.58064516129032,0,73.5,0.862244897959184,2025,10.7,4.4,1.6,1.7,0,0.4,1.1,0.1,0.3,81,5,51,50.3333333333333,39.4,50.3333333333333,0,56.3,12,,1999-01-20
1029628,Saraid Taylor,25,3,0,0,78.7,0.39707750952986,2025,1,2,0.7,4,0,0,0,0,0,31,14,,25,25,25,66.5,0,0,,1998-07-02
1033162,Aimee Mackin,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,,35.2,6,,1997-04-22
1035371,Ryleigh Wotherspoon,36.7,10,1.93548387096774,0,64.2,0.714563862928349,2025,4.1,3.3,1.5,3.4,0,0.7,0.7,0.1,0.5,64,16,24.5,44.8333333333333,44.2,52,90,,,,2004-04-10
1036084,Grace Beasley,55,3,16.7741935483871,0,61.1,1.12520458265139,2025,5.7,5.3,0.7,6,0,0.7,0.7,0.3,0.7,57,52,55,,55,55,0,,,,1999-11-03
1042241,Amelia Dethridge,,,,,,,2025,,,,,,,,,,,,,,,,43.9,,,,2006-06-14
998039,Tayla Harris,19,1,0,0,52.4,0.45324427480916,2025,2,0,1,2,1,1,0,0,0,19,19,19,,19,19,72,48.9,8,,1997-04-16
998149,Paxy Paxman,46.4,5,0,9.80392156862745,72.9,0.795610425240055,2025,8.6,4.6,3,0.8,0,0.6,0.6,0,0.4,67,18,47,44,46.4,43,0,71.6,8,,1988-11-25
1001686,Emma King,63,14,38.9423076923077,0,68.6,1.14795918367347,2025,5.6,2.9,2.5,4.1,16.6,0.8,1.4,0.5,0.4,80,40,60.8333333333333,69,62.2,57.3333333333333,0,64.9,13,,1994-06-28
1003018,Jenna Bruton,49.7,11,0,0,72.8,0.853365384615385,2025,7.1,5.9,1,3.3,0,0.7,0.5,0.2,0.4,64,20,48.25,46,49.6,56.6666666666667,0,85.5,10,,1995-11-08
1003023,Tahlia Randall,44.8,14,0.480769230769231,0,79.9,0.700876095118899,2025,5.1,2.7,1.5,3.1,1.9,1.1,1,1.1,0.9,67,28,41.5,50.8,44.2,41.3333333333333,0,48.5,13,,1998-05-29
1007138,Kate Shierlaw,56.1,12,0,1.92307692307692,79.2,0.885416666666667,2025,8.5,2.5,4.5,0.8,0.1,0.7,0.6,1.5,0.8,105,21,59,56.25,58,51,0,49.1,12,,1989-02-28
1007157,Libby Birch,46.9,14,0,25,88.2,0.66468253968254,2025,8.2,3.4,3.1,1.5,0,0.7,0.2,0,0,74,30,48,41.6,53.6,53.3333333333333,0,35.8,12,,1997-12-03
1009772,Mia King,86.6,14,84.1346153846154,0,78.8,1.37373096446701,2025,8.9,10.1,1.5,9.3,0,1.9,1.3,0,0.1,117,62,96,80.6,79.6,77.6666666666667,0,90.1,12,,2001-04-06
1010265,Ash Riddell,111.5,14,80.7692307692308,0,81.1,1.71855733662146,2025,16.2,13.1,3,6.6,0,1.4,0.9,0.4,0.1,145,88,120.833333333333,98.4,111.4,114.666666666667,0,110.6,13,,1996-03-07
1010677,Kim Rennie,55.7,14,60.5769230769231,0,66,1.05492424242424,2025,5.1,3.6,1.8,2.4,18.1,1.6,0.6,0,0.1,81,26,55,56.8,47.2,55.3333333333333,0,62.1,13,,1994-10-19
1013120,Nicole Bresnehan,45.7,14,0,0,73.2,0.780396174863388,2025,6.9,4.9,2.4,2.4,0,0.4,0.6,0,0,71,18,48,50.2,42.8,33.6666666666667,0,46.8,8,,1997-03-25
1013442,Jasmine Ferguson,28.3,14,0,0,99.2,0.356602822580645,2025,3.8,2.6,2.2,1.8,0,0.4,0.9,0,0,50,15,26.1666666666667,27,31.2,34.6666666666667,0,34.3,13,,1999-05-26
1013943,Tessa Boyd,,,,,,,2025,,,,,,,,,,,,,,,,60.8,,,,1997-03-10
1015097,Bella Eddey,49.4,14,2.88461538461538,0,77.1,0.800907911802854,2025,5.4,6.6,1,3.3,0,0.6,0.5,0.7,0.5,80,22,53.6666666666667,47.6,41.2,44,0,42.2,13,,2002-02-11
1015124,Ruby Tripodi,62.4,14,49.5192307692308,0,60.1,1.29783693843594,2025,5.8,7.6,1.5,6.6,0,0.9,0.8,0.1,0.1,100,35,69.6666666666667,56.8,58.6,57,0,29.3,9,,2001-05-02
1015175,Tess Craven,50.7,14,0,30.7692307692308,67.2,0.943080357142857,2025,8.5,3,2.6,2.5,0,0.6,0.2,0.2,0,69,28,46.8333333333333,59.4,50.2,44,0,32.5,12,,2003-12-23
1016904,Sarah Wright,45.6,14,0,0,96.1,0.593132154006244,2025,6.2,3.7,3.4,2.4,0,0.6,0.3,0,0,80,18,32,47.4,60.2,70,0,41.6,13,,1994-05-06
1018403,Eilish Sheerin,80.5,10,55.5555555555556,0,70.4,1.42933238636364,2025,12.6,5.8,1.2,7.4,0,0.9,2.1,0.5,0.3,117,55,70.25,86,86.6,80.6666666666667,0,71.4,10,,1992-10-05
1019811,Alice O'Loughlin,64.6,13,0,0,77.7,1.03925353925354,2025,7.1,5.6,1.5,5,0,1.5,1.1,1.5,0.7,83,45,69.2,62.8,61.2,60,0,55.6,13,,2002-07-08
1021528,Amy Smith,55.6,14,0,0,66.5,1.04511278195489,2025,5.5,7.1,2.1,4.6,0,0.4,0.2,0.1,0,74,32,53.6666666666667,52.6,55.2,64.6666666666667,0,53.1,13,,1998-11-10
1021834,Georgia Stubs,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,2005-07-16
1022885,Taylah Gatt,47.3,13,0,0,72.1,0.82004160887656,2025,6.7,4.6,1.3,3.6,0,0.5,1,0.3,0.3,64,21,41.6,48,49.8,55.6666666666667,0,49.5,13,,2004-11-01
1026141,Ella Slocombe,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,2005-12-06
1026294,Ariana Hetherington,41,8,2.46913580246914,0,66.9,0.766068759342302,2025,3.6,3.5,2.3,3.4,5,0.4,1.3,0.1,0.5,72,21,32,48.75,46.4,39.3333333333333,0,22,4,,1999-06-26
1029615,Erika O'Shea,35.9,13,0,0,75.5,0.594370860927152,2025,5.5,2.8,1.5,2.7,0,0.5,0.7,0,0,65,12,33,40,36,34,0,45.8,13,,2002-06-26
1029618,Vikki Wall,47.2,14,0,0,79.1,0.745891276864728,2025,4.6,4,0.9,4.7,0,1.1,1.1,0.9,0.6,79,25,42,41.4,56.4,67.3333333333333,0,0,0,,1998-05-02
1031354,Claire Mahony,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,2006-06-21
1033163,Niamh Martin,39.1,9,0,0,69.7,0.701219512195122,2025,5.6,3.1,1,2.6,0,1,1.1,0.8,0.7,66,22,44.25,35,35,24.6666666666667,0,21.6,7,,2001-06-25
1036302,Blaithin Bogue,0,0,0,0,0,,2025,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,2000-07-26
1042264,Amy Gavin Mangan,,,,,,,2025,,,,,,,,,,,,,,,,0,,,,1999-01-20
296154,Jasmine Garner,115.7,14,82.6923076923077,0,80.7,1.79213135068154,2025,17.5,9.2,2.6,7.6,0,1.9,0.7,1,0.7,152,81,111.166666666667,114.4,126,127,0,123.5,13,,1994-07-08
997700,Eliza Shannon,41.7,3,0,1.92307692307692,68.7,0.758733624454148,2025,6.3,3.7,3.3,1.7,0,0.3,0.7,0,0.3,47,36,,44.5,41.6666666666667,41.6666666666667,0,35.6,13,,1999-10-23
998150,Emma Kearney,58,8,0,40.3846153846154,65.6,1.10518292682927,2025,11.5,4.9,2,2,0,1.3,0.5,0,0,101,2,60,,45.8,35.3333333333333,0,72.2,13,,1989-09-24
1009805,Maggie Gorham,48.7,11,0,22.6666666666667,85.2,0.714495305164319,2025,8.3,4,2.3,2.7,0,0.9,0.9,0,0,73,22,36.5,63.4,63.4,66,75,43,7,,2001-09-16
1009829,Zimmorlei Farquharson,39.5,2,0,0,64.2,0.769080996884735,2025,5,2,3,3.5,0,0.5,1,0,0,40,39,,39.5,39.5,39.5,0,0,0,,2002-04-27
1010103,Isabella Grant,33.6,11,0,1.33333333333333,91,0.461538461538462,2025,5.9,2.8,2.3,1.2,0,0.4,0.5,0,0,82,8,25.6666666666667,43.2,43.2,41.6666666666667,0,47.7,10,,2001-09-21
